"";"id1";"id2";"tradeno";"bid1";"bid2";"payoff1";"payoff2"
"44153";2;1;44153;"cooperate";"cooperate";4;4
"44154";6;7;44154;"defect";"defect";2;2
"44155";4;5;44155;"defect";"defect";2;2
"44156";8;3;44156;"cooperate";"cooperate";4;4
"44157";2;3;44157;"cooperate";"cooperate";4;4
"44158";6;7;44158;"defect";"defect";2;2
"44159";1;5;44159;"cooperate";"cooperate";4;4
"44160";4;8;44160;"defect";"defect";2;2
"44161";2;7;44161;"defect";"defect";2;2
"44162";1;3;44162;"cooperate";"cooperate";4;4
"44163";4;8;44163;"defect";"defect";2;2
"44164";5;6;44164;"defect";"defect";2;2
"44165";3;4;44165;"defect";"defect";2;2
"44166";5;8;44166;"cooperate";"cooperate";4;4
"44167";2;6;44167;"defect";"defect";2;2
"44168";1;7;44168;"cooperate";"defect";0;5
"44169";3;8;44169;"cooperate";"cooperate";4;4
"44170";4;5;44170;"defect";"defect";2;2
"44171";2;6;44171;"defect";"defect";2;2
"44172";1;7;44172;"cooperate";"defect";0;5
"44173";3;1;44173;"cooperate";"cooperate";4;4
"44174";5;6;44174;"defect";"defect";2;2
"44175";8;4;44175;"defect";"defect";2;2
"44176";2;7;44176;"defect";"defect";2;2
"44177";1;6;44177;"cooperate";"defect";0;5
"44178";3;7;44178;"defect";"defect";2;2
"44179";2;8;44179;"cooperate";"cooperate";4;4
"44180";5;4;44180;"defect";"defect";2;2
"44181";3;7;44181;"defect";"defect";2;2
"44182";5;8;44182;"cooperate";"cooperate";4;4
"44183";4;1;44183;"defect";"cooperate";5;0
"44184";6;2;44184;"defect";"defect";2;2
"44185";4;8;44185;"defect";"defect";2;2
"44186";1;6;44186;"cooperate";"defect";0;5
"44187";2;3;44187;"cooperate";"cooperate";4;4
"44188";7;5;44188;"defect";"defect";2;2
"44189";7;8;44189;"defect";"defect";2;2
"44190";2;1;44190;"cooperate";"cooperate";4;4
"44191";3;5;44191;"cooperate";"cooperate";4;4
"44192";6;4;44192;"defect";"defect";2;2
"44193";8;2;44193;"cooperate";"cooperate";4;4
"44194";3;5;44194;"cooperate";"cooperate";4;4
"44195";7;1;44195;"defect";"cooperate";5;0
"44196";4;6;44196;"defect";"defect";2;2
"44197";5;7;44197;"defect";"defect";2;2
"44198";1;8;44198;"cooperate";"cooperate";4;4
"44199";2;6;44199;"defect";"defect";2;2
"44200";4;3;44200;"defect";"defect";2;2
"44201";1;5;44201;"cooperate";"cooperate";4;4
"44202";2;4;44202;"defect";"defect";2;2
"44203";7;8;44203;"defect";"defect";2;2
"44204";3;6;44204;"defect";"defect";2;2
"44205";6;2;44205;"defect";"defect";2;2
"44206";4;5;44206;"defect";"defect";2;2
"44207";7;3;44207;"defect";"defect";2;2
"44208";1;8;44208;"cooperate";"cooperate";4;4
"44209";1;6;44209;"cooperate";"defect";0;5
"44210";8;4;44210;"defect";"defect";2;2
"44211";7;3;44211;"defect";"defect";2;2
"44212";2;5;44212;"cooperate";"cooperate";4;4
"44213";1;3;44213;"cooperate";"cooperate";4;4
"44214";4;8;44214;"defect";"defect";2;2
"44215";5;2;44215;"cooperate";"cooperate";4;4
"44216";6;7;44216;"defect";"defect";2;2
"44217";5;8;44217;"cooperate";"cooperate";4;4
"44218";1;6;44218;"cooperate";"defect";0;5
"44219";2;3;44219;"cooperate";"cooperate";4;4
"44220";7;4;44220;"defect";"defect";2;2
"44221";7;6;44221;"defect";"defect";2;2
"44222";3;8;44222;"cooperate";"cooperate";4;4
"44223";1;4;44223;"cooperate";"cooperate";4;4
"44224";2;5;44224;"cooperate";"cooperate";4;4
"44225";3;5;44225;"cooperate";"cooperate";4;4
"44226";8;1;44226;"cooperate";"cooperate";4;4
"44227";7;6;44227;"defect";"defect";2;2
"44228";2;4;44228;"defect";"defect";2;2
"44229";3;7;44229;"defect";"defect";2;2
"44230";1;2;44230;"cooperate";"cooperate";4;4
"44231";4;8;44231;"defect";"defect";2;2
"44232";5;6;44232;"defect";"defect";2;2
"44233";5;2;44233;"cooperate";"cooperate";4;4
"44234";6;3;44234;"defect";"defect";2;2
"44235";8;1;44235;"cooperate";"cooperate";4;4
"44236";4;7;44236;"defect";"defect";2;2
"44237";8;7;44237;"defect";"defect";2;2
"44238";6;5;44238;"defect";"defect";2;2
"44239";2;4;44239;"defect";"defect";2;2
"44240";3;1;44240;"cooperate";"cooperate";4;4
"44241";2;7;44241;"defect";"defect";2;2
"44242";8;5;44242;"cooperate";"cooperate";4;4
"44243";4;3;44243;"defect";"defect";2;2
"44244";1;6;44244;"cooperate";"defect";0;5
"44245";7;2;44245;"defect";"defect";2;2
"44246";6;3;44246;"defect";"defect";2;2
"44247";8;4;44247;"defect";"defect";2;2
"44248";5;1;44248;"cooperate";"cooperate";4;4
"44249";8;4;44249;"defect";"defect";2;2
"44250";2;6;44250;"defect";"defect";2;2
"44251";1;7;44251;"cooperate";"defect";0;5
"44252";5;3;44252;"cooperate";"cooperate";4;4
"44253";6;8;44253;"defect";"defect";2;2
"44254";3;1;44254;"cooperate";"cooperate";4;4
"44255";5;7;44255;"defect";"defect";2;2
"44256";2;4;44256;"defect";"defect";2;2
"44257";5;3;44257;"cooperate";"cooperate";4;4
"44258";2;1;44258;"cooperate";"cooperate";4;4
"44259";4;8;44259;"defect";"defect";2;2
"44260";7;6;44260;"defect";"defect";2;2
"44261";4;6;44261;"defect";"defect";2;2
"44262";3;2;44262;"cooperate";"cooperate";4;4
"44263";5;1;44263;"cooperate";"cooperate";4;4
"44264";8;7;44264;"defect";"defect";2;2
"44265";7;4;44265;"defect";"defect";2;2
"44266";5;3;44266;"cooperate";"cooperate";4;4
"44267";6;1;44267;"defect";"cooperate";5;0
"44268";2;8;44268;"cooperate";"cooperate";4;4
"44269";2;6;44269;"defect";"defect";2;2
"44270";3;4;44270;"defect";"defect";2;2
"44271";8;7;44271;"defect";"defect";2;2
"44272";5;1;44272;"cooperate";"cooperate";4;4
"44273";2;7;44273;"defect";"defect";2;2
"44274";5;4;44274;"defect";"defect";2;2
"44275";6;3;44275;"defect";"defect";2;2
"44276";8;1;44276;"cooperate";"cooperate";4;4
"44277";5;8;44277;"cooperate";"cooperate";4;4
"44278";6;1;44278;"defect";"cooperate";5;0
"44279";7;2;44279;"defect";"defect";2;2
"44280";3;4;44280;"defect";"defect";2;2
"44281";6;8;44281;"defect";"defect";2;2
"44282";4;3;44282;"defect";"defect";2;2
"44283";5;7;44283;"defect";"defect";2;2
"44284";2;1;44284;"cooperate";"cooperate";4;4
"44285";8;6;44285;"defect";"defect";2;2
"44286";4;2;44286;"defect";"defect";2;2
"44287";5;1;44287;"cooperate";"cooperate";4;4
"44288";3;7;44288;"defect";"defect";2;2
"44289";5;8;44289;"cooperate";"cooperate";4;4
"44290";4;6;44290;"defect";"defect";2;2
"44291";3;1;44291;"cooperate";"cooperate";4;4
"44292";2;7;44292;"defect";"defect";2;2
"44293";4;2;44293;"defect";"defect";2;2
"44294";1;8;44294;"cooperate";"cooperate";4;4
"44295";5;6;44295;"defect";"defect";2;2
"44296";3;7;44296;"defect";"defect";2;2
"44297";5;2;44297;"cooperate";"cooperate";4;4
"44298";4;7;44298;"defect";"defect";2;2
"44299";1;6;44299;"cooperate";"defect";0;5
"44300";8;3;44300;"cooperate";"cooperate";4;4
"44301";1;4;44301;"cooperate";"defect";0;5
"44302";6;2;44302;"defect";"defect";2;2
"44303";7;3;44303;"defect";"defect";2;2
"44304";5;8;44304;"cooperate";"cooperate";4;4
"44305";5;4;44305;"defect";"defect";2;2
"44306";1;2;44306;"cooperate";"cooperate";4;4
"44307";3;7;44307;"defect";"defect";2;2
"44308";6;8;44308;"defect";"defect";2;2
"44309";5;4;44309;"defect";"defect";2;2
"44310";2;6;44310;"defect";"defect";2;2
"44311";1;7;44311;"cooperate";"defect";0;5
"44312";3;8;44312;"cooperate";"cooperate";4;4
"44313";8;6;44313;"defect";"defect";2;2
"44314";7;2;44314;"defect";"defect";2;2
"44315";4;5;44315;"defect";"defect";2;2
"44316";1;3;44316;"cooperate";"cooperate";4;4
"44317";7;1;44317;"defect";"cooperate";5;0
"44318";4;6;44318;"defect";"defect";2;2
"44319";3;5;44319;"cooperate";"cooperate";4;4
"44320";8;2;44320;"cooperate";"cooperate";4;4
"44321";3;4;44321;"defect";"defect";2;2
"44322";6;1;44322;"defect";"cooperate";5;0
"44323";5;7;44323;"defect";"defect";2;2
"44324";2;8;44324;"cooperate";"cooperate";4;4
"44325";1;8;44325;"cooperate";"cooperate";4;4
"44326";6;7;44326;"defect";"defect";2;2
"44327";3;4;44327;"defect";"defect";2;2
"44328";5;2;44328;"cooperate";"cooperate";4;4
"44329";4;1;44329;"defect";"cooperate";5;0
"44330";6;7;44330;"defect";"defect";2;2
"44331";5;8;44331;"cooperate";"cooperate";4;4
"44332";2;3;44332;"cooperate";"cooperate";4;4
"44333";1;5;44333;"cooperate";"cooperate";4;4
"44334";4;2;44334;"defect";"defect";2;2
"44335";6;3;44335;"defect";"defect";2;2
"44336";7;8;44336;"defect";"defect";2;2
"44337";8;5;44337;"cooperate";"cooperate";4;4
"44338";2;7;44338;"defect";"defect";2;2
"44339";3;4;44339;"defect";"defect";2;2
"44340";1;6;44340;"cooperate";"defect";0;5
"44341";5;2;44341;"cooperate";"cooperate";4;4
"44342";8;1;44342;"cooperate";"cooperate";4;4
"44343";7;6;44343;"defect";"defect";2;2
"44344";4;3;44344;"defect";"defect";2;2
"44345";3;8;44345;"cooperate";"cooperate";4;4
"44346";5;7;44346;"defect";"defect";2;2
"44347";1;6;44347;"cooperate";"defect";0;5
"44348";2;4;44348;"defect";"defect";2;2
"44349";2;4;44349;"defect";"defect";2;2
"44350";7;5;44350;"defect";"defect";2;2
"44351";1;3;44351;"cooperate";"cooperate";4;4
"44352";6;8;44352;"defect";"defect";2;2
"44353";6;2;44353;"defect";"defect";2;2
"44354";4;3;44354;"defect";"defect";2;2
"44355";5;8;44355;"cooperate";"cooperate";4;4
"44356";1;7;44356;"cooperate";"defect";0;5
"44357";7;5;44357;"defect";"defect";2;2
"44358";8;1;44358;"cooperate";"cooperate";4;4
"44359";3;2;44359;"cooperate";"cooperate";4;4
"44360";4;6;44360;"defect";"defect";2;2
"44361";2;8;44361;"cooperate";"cooperate";4;4
"44362";6;7;44362;"defect";"defect";2;2
"44363";1;4;44363;"cooperate";"defect";0;5
"44364";3;5;44364;"cooperate";"cooperate";4;4
"44365";2;8;44365;"cooperate";"cooperate";4;4
"44366";6;4;44366;"defect";"defect";2;2
"44367";3;7;44367;"defect";"defect";2;2
"44368";5;1;44368;"cooperate";"cooperate";4;4
"44369";1;3;44369;"cooperate";"cooperate";4;4
"44370";7;4;44370;"defect";"defect";2;2
"44371";6;8;44371;"defect";"defect";2;2
"44372";5;2;44372;"cooperate";"cooperate";4;4
"44373";4;1;44373;"cooperate";"cooperate";4;4
"44374";5;3;44374;"cooperate";"cooperate";4;4
"44375";6;8;44375;"defect";"defect";2;2
"44376";7;2;44376;"defect";"defect";2;2
"44377";7;4;44377;"defect";"defect";2;2
"44378";5;3;44378;"cooperate";"cooperate";4;4
"44379";1;6;44379;"cooperate";"defect";0;5
"44380";8;2;44380;"cooperate";"cooperate";4;4
"44381";1;6;44381;"cooperate";"defect";0;5
"44382";7;2;44382;"defect";"defect";2;2
"44383";8;5;44383;"cooperate";"cooperate";4;4
"44384";3;4;44384;"defect";"defect";2;2
"44385";1;6;44385;"cooperate";"defect";0;5
"44386";4;2;44386;"defect";"defect";2;2
"44387";7;3;44387;"defect";"defect";2;2
"44388";8;5;44388;"cooperate";"cooperate";4;4
"44389";1;2;44389;"cooperate";"cooperate";4;4
"44390";3;6;44390;"defect";"defect";2;2
"44391";7;4;44391;"defect";"defect";2;2
"44392";5;8;44392;"cooperate";"cooperate";4;4
"44393";3;8;44393;"cooperate";"cooperate";4;4
"44394";1;4;44394;"cooperate";"defect";0;5
"44395";2;7;44395;"defect";"defect";2;2
"44396";5;6;44396;"defect";"defect";2;2
"44397";3;8;44397;"cooperate";"cooperate";4;4
"44398";6;4;44398;"defect";"defect";2;2
"44399";2;5;44399;"cooperate";"cooperate";4;4
"44400";7;1;44400;"defect";"cooperate";5;0
"44401";6;1;44401;"defect";"cooperate";5;0
"44402";4;7;44402;"defect";"defect";2;2
"44403";8;3;44403;"cooperate";"cooperate";4;4
"44404";2;5;44404;"cooperate";"cooperate";4;4
"44405";8;7;44405;"defect";"defect";2;2
"44406";2;3;44406;"cooperate";"cooperate";4;4
"44407";6;1;44407;"defect";"cooperate";5;0
"44408";4;5;44408;"defect";"defect";2;2
"44409";4;1;44409;"defect";"cooperate";5;0
"44410";7;5;44410;"defect";"defect";2;2
"44411";8;3;44411;"cooperate";"cooperate";4;4
"44412";6;2;44412;"defect";"defect";2;2
"44413";5;7;44413;"defect";"defect";2;2
"44414";4;3;44414;"defect";"defect";2;2
"44415";2;8;44415;"cooperate";"cooperate";4;4
"44416";6;1;44416;"defect";"cooperate";5;0
"44417";5;8;44417;"cooperate";"cooperate";4;4
"44418";3;1;44418;"cooperate";"cooperate";4;4
"44419";4;6;44419;"defect";"defect";2;2
"44420";2;7;44420;"defect";"defect";2;2
"44421";7;4;44421;"defect";"defect";2;2
"44422";5;6;44422;"defect";"defect";2;2
"44423";8;2;44423;"cooperate";"cooperate";4;4
"44424";3;1;44424;"cooperate";"cooperate";4;4
"44425";4;1;44425;"defect";"cooperate";5;0
"44426";2;3;44426;"cooperate";"cooperate";4;4
"44427";7;8;44427;"defect";"defect";2;2
"44428";6;5;44428;"defect";"defect";2;2
"44429";3;2;44429;"cooperate";"cooperate";4;4
"44430";6;8;44430;"defect";"defect";2;2
"44431";1;7;44431;"cooperate";"defect";0;5
"44432";4;5;44432;"defect";"defect";2;2
"44433";3;2;44433;"cooperate";"cooperate";4;4
"44434";7;6;44434;"defect";"defect";2;2
"44435";8;5;44435;"cooperate";"cooperate";4;4
"44436";4;1;44436;"cooperate";"cooperate";4;4
"44437";1;3;44437;"cooperate";"cooperate";4;4
"44438";7;2;44438;"defect";"defect";2;2
"44439";5;6;44439;"defect";"defect";2;2
"44440";8;4;44440;"defect";"defect";2;2
"44441";2;3;44441;"cooperate";"cooperate";4;4
"44442";1;6;44442;"cooperate";"defect";0;5
"44443";7;8;44443;"defect";"defect";2;2
"44444";5;4;44444;"defect";"defect";2;2
"44445";6;4;44445;"defect";"defect";2;2
"44446";8;3;44446;"cooperate";"cooperate";4;4
"44447";2;7;44447;"defect";"defect";2;2
"44448";5;1;44448;"cooperate";"cooperate";4;4
"44449";4;6;44449;"defect";"defect";2;2
"44450";8;3;44450;"cooperate";"cooperate";4;4
"44451";5;2;44451;"cooperate";"cooperate";4;4
"44452";7;1;44452;"defect";"cooperate";5;0
"44453";3;8;44453;"cooperate";"cooperate";4;4
"44454";7;6;44454;"defect";"defect";2;2
"44455";4;1;44455;"defect";"cooperate";5;0
"44456";5;2;44456;"cooperate";"cooperate";4;4
"44457";3;1;44457;"cooperate";"cooperate";4;4
"44458";7;4;44458;"defect";"defect";2;2
"44459";5;6;44459;"defect";"defect";2;2
"44460";2;8;44460;"cooperate";"cooperate";4;4
"44461";2;7;44461;"defect";"defect";2;2
"44462";8;1;44462;"cooperate";"cooperate";4;4
"44463";3;5;44463;"cooperate";"cooperate";4;4
"44464";4;6;44464;"defect";"defect";2;2
"44465";5;7;44465;"defect";"defect";2;2
"44466";8;3;44466;"cooperate";"cooperate";4;4
"44467";4;6;44467;"defect";"defect";2;2
"44468";2;1;44468;"cooperate";"cooperate";4;4
"44469";6;8;44469;"defect";"defect";2;2
"44470";7;3;44470;"defect";"defect";2;2
"44471";2;1;44471;"cooperate";"cooperate";4;4
"44472";4;5;44472;"defect";"defect";2;2
"44473";8;3;44473;"cooperate";"cooperate";4;4
"44474";2;6;44474;"defect";"defect";2;2
"44475";7;4;44475;"defect";"defect";2;2
"44476";1;5;44476;"cooperate";"cooperate";4;4
"44477";5;1;44477;"cooperate";"cooperate";4;4
"44478";6;4;44478;"defect";"defect";2;2
"44479";7;2;44479;"defect";"defect";2;2
"44480";3;8;44480;"cooperate";"cooperate";4;4
"44481";2;1;44481;"cooperate";"cooperate";4;4
"44482";4;3;44482;"defect";"defect";2;2
"44483";8;7;44483;"defect";"defect";2;2
"44484";5;6;44484;"defect";"defect";2;2
"44485";6;8;44485;"defect";"defect";2;2
"44486";2;1;44486;"cooperate";"cooperate";4;4
"44487";5;3;44487;"cooperate";"cooperate";4;4
"44488";7;4;44488;"defect";"defect";2;2
"44489";6;1;44489;"defect";"cooperate";5;0
"44490";3;2;44490;"cooperate";"cooperate";4;4
"44491";4;5;44491;"defect";"defect";2;2
"44492";7;8;44492;"defect";"defect";2;2
"44493";3;5;44493;"cooperate";"cooperate";4;4
"44494";1;8;44494;"cooperate";"cooperate";4;4
"44495";6;4;44495;"defect";"defect";2;2
"44496";2;7;44496;"defect";"defect";2;2
"44497";2;5;44497;"cooperate";"cooperate";4;4
"44498";8;7;44498;"defect";"defect";2;2
"44499";6;4;44499;"defect";"defect";2;2
"44500";1;3;44500;"cooperate";"cooperate";4;4
"44501";5;3;44501;"cooperate";"cooperate";4;4
"44502";7;1;44502;"defect";"cooperate";5;0
"44503";2;6;44503;"defect";"defect";2;2
"44504";8;4;44504;"defect";"defect";2;2
"44505";7;2;44505;"defect";"defect";2;2
"44506";1;5;44506;"cooperate";"cooperate";4;4
"44507";6;8;44507;"defect";"defect";2;2
"44508";4;3;44508;"defect";"defect";2;2
"44509";3;1;44509;"cooperate";"cooperate";4;4
"44510";8;4;44510;"defect";"defect";2;2
"44511";2;5;44511;"cooperate";"cooperate";4;4
"44512";7;6;44512;"defect";"defect";2;2
"44513";4;7;44513;"defect";"defect";2;2
"44514";1;6;44514;"cooperate";"defect";0;5
"44515";8;3;44515;"cooperate";"cooperate";4;4
"44516";5;2;44516;"cooperate";"cooperate";4;4
"44517";7;8;44517;"defect";"defect";2;2
"44518";2;5;44518;"cooperate";"cooperate";4;4
"44519";4;1;44519;"defect";"cooperate";5;0
"44520";6;3;44520;"defect";"defect";2;2
"44521";8;6;44521;"defect";"defect";2;2
"44522";7;2;44522;"defect";"defect";2;2
"44523";4;3;44523;"defect";"defect";2;2
"44524";1;5;44524;"cooperate";"cooperate";4;4
"44525";2;3;44525;"cooperate";"cooperate";4;4
"44526";8;1;44526;"cooperate";"cooperate";4;4
"44527";5;6;44527;"defect";"defect";2;2
"44528";4;7;44528;"defect";"defect";2;2
"44529";2;8;44529;"cooperate";"cooperate";4;4
"44530";4;6;44530;"defect";"defect";2;2
"44531";7;1;44531;"defect";"cooperate";5;0
"44532";3;5;44532;"cooperate";"cooperate";4;4
"44533";5;3;44533;"cooperate";"cooperate";4;4
"44534";7;8;44534;"defect";"defect";2;2
"44535";2;1;44535;"cooperate";"cooperate";4;4
"44536";4;6;44536;"defect";"defect";2;2
"44537";8;7;44537;"defect";"defect";2;2
"44538";2;6;44538;"defect";"defect";2;2
"44539";1;5;44539;"cooperate";"cooperate";4;4
"44540";3;4;44540;"defect";"defect";2;2
"44541";4;8;44541;"defect";"defect";2;2
"44542";3;2;44542;"cooperate";"cooperate";4;4
"44543";7;1;44543;"defect";"cooperate";5;0
"44544";5;6;44544;"defect";"defect";2;2
"44545";5;6;44545;"defect";"defect";2;2
"44546";3;8;44546;"cooperate";"cooperate";4;4
"44547";4;1;44547;"defect";"cooperate";5;0
"44548";7;2;44548;"defect";"defect";2;2
"44549";1;5;44549;"cooperate";"cooperate";4;4
"44550";2;8;44550;"cooperate";"cooperate";4;4
"44551";4;3;44551;"defect";"defect";2;2
"44552";6;7;44552;"defect";"defect";2;2
"44553";1;2;44553;"cooperate";"cooperate";4;4
"44554";5;3;44554;"cooperate";"cooperate";4;4
"44555";6;4;44555;"defect";"defect";2;2
"44556";7;8;44556;"defect";"defect";2;2
"44557";2;3;44557;"cooperate";"cooperate";4;4
"44558";6;4;44558;"defect";"defect";2;2
"44559";8;5;44559;"cooperate";"cooperate";4;4
"44560";1;7;44560;"cooperate";"defect";0;5
"44561";3;4;44561;"defect";"defect";2;2
"44562";7;8;44562;"defect";"defect";2;2
"44563";1;6;44563;"cooperate";"defect";0;5
"44564";2;5;44564;"cooperate";"cooperate";4;4
"44565";2;5;44565;"cooperate";"cooperate";4;4
"44566";4;8;44566;"defect";"defect";2;2
"44567";1;7;44567;"cooperate";"defect";0;5
"44568";3;6;44568;"defect";"defect";2;2
"44569";2;6;44569;"defect";"defect";2;2
"44570";5;3;44570;"cooperate";"cooperate";4;4
"44571";7;4;44571;"defect";"defect";2;2
"44572";1;8;44572;"cooperate";"cooperate";4;4
"44573";3;5;44573;"cooperate";"cooperate";4;4
"44574";4;7;44574;"defect";"defect";2;2
"44575";1;6;44575;"cooperate";"defect";0;5
"44576";8;2;44576;"cooperate";"cooperate";4;4
"44577";4;1;44577;"cooperate";"cooperate";4;4
"44578";6;8;44578;"defect";"defect";2;2
"44579";3;5;44579;"cooperate";"cooperate";4;4
"44580";7;2;44580;"defect";"defect";2;2
"44581";5;6;44581;"defect";"defect";2;2
"44582";4;3;44582;"defect";"defect";2;2
"44583";1;7;44583;"cooperate";"defect";0;5
"44584";2;8;44584;"cooperate";"cooperate";4;4
"44585";3;8;44585;"cooperate";"cooperate";4;4
"44586";2;6;44586;"defect";"defect";2;2
"44587";1;4;44587;"cooperate";"defect";0;5
"44588";7;5;44588;"defect";"defect";2;2
"44589";6;5;44589;"defect";"defect";2;2
"44590";3;2;44590;"cooperate";"cooperate";4;4
"44591";4;8;44591;"defect";"defect";2;2
"44592";1;7;44592;"cooperate";"defect";0;5
"44593";1;2;44593;"cooperate";"cooperate";4;4
"44594";3;6;44594;"defect";"defect";2;2
"44595";7;5;44595;"defect";"defect";2;2
"44596";8;4;44596;"defect";"defect";2;2
"44597";5;3;44597;"cooperate";"cooperate";4;4
"44598";6;1;44598;"defect";"cooperate";5;0
"44599";2;7;44599;"defect";"defect";2;2
"44600";8;4;44600;"defect";"defect";2;2
"44601";4;7;44601;"defect";"defect";2;2
"44602";1;2;44602;"cooperate";"cooperate";4;4
"44603";6;5;44603;"defect";"defect";2;2
"44604";3;8;44604;"cooperate";"cooperate";4;4
"44605";2;1;44605;"cooperate";"cooperate";4;4
"44606";6;8;44606;"defect";"defect";2;2
"44607";7;3;44607;"defect";"defect";2;2
"44608";5;4;44608;"defect";"defect";2;2
"44609";8;7;44609;"defect";"defect";2;2
"44610";2;3;44610;"cooperate";"cooperate";4;4
"44611";6;4;44611;"defect";"defect";2;2
"44612";1;5;44612;"cooperate";"cooperate";4;4
"44613";7;2;44613;"defect";"defect";2;2
"44614";4;1;44614;"defect";"cooperate";5;0
"44615";6;8;44615;"defect";"defect";2;2
"44616";5;3;44616;"cooperate";"cooperate";4;4
"44617";4;3;44617;"defect";"defect";2;2
"44618";8;7;44618;"defect";"defect";2;2
"44619";1;5;44619;"cooperate";"cooperate";4;4
"44620";6;2;44620;"defect";"defect";2;2
"44621";5;3;44621;"cooperate";"cooperate";4;4
"44622";8;1;44622;"cooperate";"cooperate";4;4
"44623";7;4;44623;"defect";"defect";2;2
"44624";6;2;44624;"defect";"defect";2;2
"44625";7;6;44625;"defect";"defect";2;2
"44626";2;1;44626;"cooperate";"cooperate";4;4
"44627";3;4;44627;"defect";"defect";2;2
"44628";5;8;44628;"cooperate";"cooperate";4;4
"44629";5;7;44629;"defect";"defect";2;2
"44630";6;3;44630;"defect";"defect";2;2
"44631";4;2;44631;"defect";"defect";2;2
"44632";8;1;44632;"cooperate";"cooperate";4;4
"44633";7;4;44633;"defect";"defect";2;2
"44634";8;5;44634;"cooperate";"cooperate";4;4
"44635";2;6;44635;"defect";"defect";2;2
"44636";1;3;44636;"cooperate";"cooperate";4;4
"44637";8;1;44637;"cooperate";"cooperate";4;4
"44638";4;7;44638;"defect";"defect";2;2
"44639";5;6;44639;"defect";"defect";2;2
"44640";2;3;44640;"cooperate";"cooperate";4;4
"44641";3;5;44641;"cooperate";"cooperate";4;4
"44642";2;7;44642;"defect";"defect";2;2
"44643";4;6;44643;"defect";"defect";2;2
"44644";1;8;44644;"cooperate";"cooperate";4;4
"44645";6;7;44645;"defect";"defect";2;2
"44646";4;2;44646;"defect";"defect";2;2
"44647";3;5;44647;"cooperate";"cooperate";4;4
"44648";1;8;44648;"cooperate";"cooperate";4;4
"44649";6;1;44649;"defect";"cooperate";5;0
"44650";5;8;44650;"cooperate";"cooperate";4;4
"44651";4;2;44651;"defect";"defect";2;2
"44652";3;7;44652;"defect";"defect";2;2
"44653";1;2;44653;"cooperate";"cooperate";4;4
"44654";7;3;44654;"defect";"defect";2;2
"44655";4;5;44655;"defect";"defect";2;2
"44656";8;6;44656;"defect";"defect";2;2
"44657";4;2;44657;"defect";"defect";2;2
"44658";8;6;44658;"defect";"defect";2;2
"44659";7;3;44659;"defect";"defect";2;2
"44660";1;5;44660;"cooperate";"cooperate";4;4
"44661";1;2;44661;"cooperate";"cooperate";4;4
"44662";3;5;44662;"cooperate";"cooperate";4;4
"44663";7;4;44663;"defect";"defect";2;2
"44664";6;8;44664;"defect";"defect";2;2
"44665";4;5;44665;"defect";"defect";2;2
"44666";7;8;44666;"defect";"defect";2;2
"44667";6;3;44667;"defect";"defect";2;2
"44668";1;2;44668;"cooperate";"cooperate";4;4
"44669";6;1;44669;"defect";"cooperate";5;0
"44670";7;4;44670;"defect";"defect";2;2
"44671";3;2;44671;"cooperate";"cooperate";4;4
"44672";5;8;44672;"cooperate";"cooperate";4;4
"44673";2;4;44673;"defect";"defect";2;2
"44674";5;7;44674;"defect";"defect";2;2
"44675";1;8;44675;"cooperate";"cooperate";4;4
"44676";3;6;44676;"defect";"defect";2;2
"44677";5;3;44677;"cooperate";"cooperate";4;4
"44678";4;7;44678;"defect";"defect";2;2
"44679";1;8;44679;"cooperate";"cooperate";4;4
"44680";6;2;44680;"defect";"defect";2;2
"44681";8;6;44681;"defect";"defect";2;2
"44682";2;1;44682;"cooperate";"cooperate";4;4
"44683";7;3;44683;"defect";"defect";2;2
"44684";4;5;44684;"defect";"defect";2;2
"44685";1;7;44685;"cooperate";"defect";0;5
"44686";8;6;44686;"defect";"defect";2;2
"44687";4;3;44687;"defect";"defect";2;2
"44688";2;5;44688;"cooperate";"cooperate";4;4
"44689";8;6;44689;"defect";"defect";2;2
"44690";7;5;44690;"defect";"defect";2;2
"44691";4;3;44691;"defect";"defect";2;2
"44692";1;2;44692;"cooperate";"cooperate";4;4
"44693";8;2;44693;"cooperate";"cooperate";4;4
"44694";1;7;44694;"cooperate";"defect";0;5
"44695";5;4;44695;"defect";"defect";2;2
"44696";6;3;44696;"defect";"defect";2;2
"44697";7;1;44697;"defect";"cooperate";5;0
"44698";5;6;44698;"defect";"defect";2;2
"44699";8;4;44699;"defect";"defect";2;2
"44700";2;3;44700;"cooperate";"cooperate";4;4
"44701";3;6;44701;"defect";"defect";2;2
"44702";2;5;44702;"cooperate";"cooperate";4;4
"44703";7;4;44703;"defect";"defect";2;2
"44704";8;1;44704;"cooperate";"cooperate";4;4
"44705";4;7;44705;"defect";"defect";2;2
"44706";8;5;44706;"cooperate";"cooperate";4;4
"44707";2;6;44707;"defect";"defect";2;2
"44708";1;3;44708;"cooperate";"cooperate";4;4
"44709";3;7;44709;"defect";"defect";2;2
"44710";4;2;44710;"defect";"defect";2;2
"44711";1;6;44711;"cooperate";"defect";0;5
"44712";5;8;44712;"cooperate";"cooperate";4;4
"44713";3;4;44713;"defect";"defect";2;2
"44714";8;6;44714;"defect";"defect";2;2
"44715";7;1;44715;"defect";"cooperate";5;0
"44716";2;5;44716;"cooperate";"cooperate";4;4
"44717";2;6;44717;"defect";"defect";2;2
