round,id1,id2,bid1,bid2
9316,21,1,cooperate,cooperate
9317,17,7,cooperate,cooperate
9318,23,11,defect,cooperate
9319,12,16,defect,defect
9320,2,6,cooperate,cooperate
9321,4,15,defect,defect
9322,10,8,defect,defect
9323,18,14,defect,defect
9324,9,13,defect,defect
9325,18,20,cooperate,cooperate
9326,4,3,defect,defect
9327,24,14,defect,defect
9328,22,21,cooperate,cooperate
9329,15,2,defect,cooperate
9330,19,17,cooperate,cooperate
9331,8,16,defect,defect
9332,7,6,cooperate,cooperate
9333,9,10,defect,defect
9334,12,11,defect,cooperate
9335,13,5,defect,defect
9336,23,1,defect,defect
9337,16,1,defect,cooperate
9338,22,18,cooperate,cooperate
9339,5,13,defect,defect
9340,21,9,defect,defect
9341,8,6,cooperate,cooperate
9342,4,24,defect,cooperate
9343,14,7,cooperate,cooperate
9344,11,15,cooperate,defect
9345,17,19,cooperate,cooperate
9346,12,10,defect,defect
9347,23,20,defect,cooperate
9348,3,2,cooperate,cooperate
9349,15,16,defect,defect
9350,3,21,cooperate,cooperate
9351,5,17,defect,defect
9352,14,23,defect,defect
9353,8,24,defect,cooperate
9354,9,20,defect,cooperate
9355,1,13,cooperate,cooperate
9356,12,11,defect,defect
9357,4,6,defect,defect
9358,19,7,cooperate,cooperate
9359,22,10,cooperate,cooperate
9360,2,18,cooperate,defect
9361,5,8,defect,defect
9362,18,14,cooperate,cooperate
9363,20,6,cooperate,cooperate
9364,1,19,cooperate,cooperate
9365,3,17,cooperate,cooperate
9366,10,21,cooperate,cooperate
9367,16,24,defect,defect
9368,9,12,defect,defect
9369,4,13,defect,defect
9370,23,22,defect,defect
9371,7,15,defect,defect
9372,11,2,defect,cooperate
9373,14,9,defect,defect
9374,18,7,defect,defect
9375,22,2,cooperate,cooperate
9376,17,5,defect,defect
9377,23,24,defect,defect
9378,10,6,cooperate,cooperate
9379,4,12,defect,defect
9380,16,13,defect,defect
9381,1,8,defect,defect
9382,3,11,defect,cooperate
9383,19,20,cooperate,cooperate
9384,21,15,defect,defect
9385,2,11,cooperate,defect
9386,10,19,cooperate,defect
9387,23,18,defect,defect
9388,9,14,defect,defect
9389,20,1,cooperate,cooperate
9390,4,5,defect,defect
9391,15,8,defect,defect
9392,6,13,cooperate,cooperate
9393,17,7,cooperate,cooperate
9394,16,24,defect,defect
9395,3,22,defect,defect
9396,12,21,defect,defect
9397,11,14,cooperate,defect
9398,9,17,defect,defect
9399,8,24,defect,defect
9400,10,15,defect,defect
9401,6,23,defect,defect
9402,12,16,defect,cooperate
9403,20,2,cooperate,cooperate
9404,21,3,cooperate,cooperate
9405,22,18,cooperate,cooperate
9406,4,5,defect,defect
9407,7,1,cooperate,cooperate
9408,13,19,cooperate,cooperate
9409,14,18,cooperate,defect
9410,22,24,cooperate,cooperate
9411,20,2,cooperate,cooperate
9412,9,16,defect,defect
9413,1,13,cooperate,cooperate
9414,3,7,cooperate,cooperate
9415,5,6,defect,defect
9416,4,8,defect,defect
9417,12,19,defect,defect
9418,23,10,defect,defect
9419,21,15,defect,defect
9420,11,17,cooperate,defect
9421,15,4,defect,defect
9422,10,7,cooperate,defect
9423,9,23,defect,defect
9424,1,21,cooperate,cooperate
9425,24,11,cooperate,defect
9426,13,14,cooperate,cooperate
9427,6,17,cooperate,cooperate
9428,12,3,defect,defect
9429,2,5,cooperate,defect
9430,22,18,cooperate,cooperate
9431,16,8,defect,defect
9432,20,19,cooperate,cooperate
9433,21,13,cooperate,cooperate
9434,15,14,defect,defect
9435,9,3,defect,defect
9436,4,5,defect,defect
9437,22,2,cooperate,cooperate
9438,6,19,cooperate,cooperate
9439,8,24,defect,defect
9440,10,18,cooperate,defect
9441,23,1,defect,cooperate
9442,17,7,cooperate,cooperate
9443,16,20,defect,cooperate
9444,12,11,defect,cooperate
9445,16,15,cooperate,defect
9446,22,9,defect,defect
9447,2,6,cooperate,cooperate
9448,4,18,defect,defect
9449,21,13,cooperate,cooperate
9450,23,1,defect,cooperate
9451,17,8,defect,defect
9452,5,11,defect,defect
9453,20,7,cooperate,defect
9454,10,19,cooperate,defect
9455,12,3,defect,defect
9456,24,14,defect,defect
9457,17,15,defect,defect
9458,1,19,cooperate,cooperate
9459,4,16,defect,defect
9460,12,10,defect,defect
9461,11,20,defect,cooperate
9462,2,22,cooperate,cooperate
9463,9,21,defect,defect
9464,13,8,cooperate,defect
9465,3,14,cooperate,cooperate
9466,18,24,defect,defect
9467,7,5,defect,defect
9468,23,6,defect,defect
9469,2,20,cooperate,cooperate
9470,22,9,defect,defect
9471,18,10,defect,defect
9472,5,4,defect,defect
9473,23,8,defect,cooperate
9474,19,14,cooperate,cooperate
9475,15,3,defect,defect
9476,24,17,defect,defect
9477,21,6,cooperate,cooperate
9478,16,13,defect,defect
9479,12,7,defect,defect
9480,1,11,cooperate,cooperate
9481,2,8,cooperate,cooperate
9482,22,5,defect,defect
9483,18,11,defect,defect
9484,4,16,defect,cooperate
9485,21,10,cooperate,cooperate
9486,6,23,defect,defect
9487,1,12,cooperate,defect
9488,19,3,cooperate,cooperate
9489,13,7,cooperate,cooperate
9490,17,20,cooperate,cooperate
9491,9,24,defect,defect
9492,14,15,defect,defect
9493,18,12,defect,defect
9494,20,15,cooperate,defect
9495,21,11,defect,cooperate
9496,22,13,cooperate,cooperate
9497,24,9,defect,defect
9498,3,2,cooperate,cooperate
9499,23,1,defect,defect
9500,7,5,defect,defect
9501,10,19,cooperate,defect
9502,17,16,defect,defect
9503,14,8,cooperate,cooperate
9504,4,6,defect,defect
9505,21,10,cooperate,cooperate
9506,4,9,defect,defect
9507,22,20,cooperate,cooperate
9508,7,8,defect,defect
9509,13,24,defect,defect
9510,23,19,defect,defect
9511,17,16,defect,defect
9512,18,2,cooperate,cooperate
9513,15,1,defect,defect
9514,12,11,defect,cooperate
9515,3,14,cooperate,cooperate
9516,5,6,defect,defect
9517,4,18,defect,defect
9518,12,6,defect,defect
9519,3,5,defect,defect
9520,15,14,defect,defect
9521,7,17,cooperate,cooperate
9522,13,21,cooperate,cooperate
9523,11,22,cooperate,cooperate
9524,19,2,cooperate,cooperate
9525,1,8,defect,defect
9526,10,9,defect,defect
9527,20,16,cooperate,defect
9528,24,23,defect,defect
9529,22,15,defect,defect
9530,6,8,cooperate,defect
9531,24,17,defect,defect
9532,21,19,cooperate,cooperate
9533,11,4,defect,defect
9534,3,16,defect,defect
9535,2,12,cooperate,defect
9536,1,20,cooperate,cooperate
9537,9,10,defect,defect
9538,14,18,cooperate,cooperate
9539,7,13,cooperate,cooperate
9540,23,5,defect,defect
9541,20,16,cooperate,defect
9542,7,6,cooperate,cooperate
9543,5,11,defect,defect
9544,18,13,cooperate,defect
9545,19,8,defect,defect
9546,24,23,defect,defect
9547,1,21,cooperate,cooperate
9548,10,14,cooperate,cooperate
9549,12,22,defect,defect
9550,2,3,cooperate,cooperate
9551,4,15,defect,defect
9552,9,17,defect,defect
9553,7,18,defect,defect
9554,19,17,cooperate,cooperate
9555,11,3,cooperate,defect
9556,12,4,defect,defect
9557,15,1,defect,defect
9558,5,10,defect,defect
9559,8,14,defect,defect
9560,23,16,defect,cooperate
9561,22,24,cooperate,defect
9562,6,13,cooperate,cooperate
9563,9,2,defect,cooperate
9564,20,21,cooperate,cooperate
9565,20,19,cooperate,cooperate
9566,1,17,cooperate,cooperate
9567,11,6,defect,defect
9568,8,7,defect,defect
9569,16,24,defect,defect
9570,10,5,defect,defect
9571,13,18,cooperate,cooperate
9572,2,23,cooperate,defect
9573,9,3,defect,defect
9574,4,14,defect,defect
9575,22,21,cooperate,cooperate
9576,12,15,defect,defect
9577,15,19,defect,defect
9578,12,2,defect,cooperate
9579,22,6,cooperate,cooperate
9580,5,20,defect,cooperate
9581,16,21,defect,defect
9582,4,1,defect,defect
9583,10,23,defect,defect
9584,17,18,defect,defect
9585,3,9,defect,defect
9586,8,11,defect,cooperate
9587,14,7,cooperate,cooperate
9588,13,24,defect,defect
9589,6,5,defect,defect
9590,2,15,cooperate,defect
9591,18,11,defect,cooperate
9592,16,24,defect,defect
9593,8,23,defect,defect
9594,19,1,cooperate,cooperate
9595,7,3,cooperate,cooperate
9596,20,13,cooperate,cooperate
9597,12,4,defect,defect
9598,9,22,defect,defect
9599,14,17,cooperate,cooperate
9600,21,10,cooperate,defect
9601,13,10,cooperate,cooperate
9602,15,4,defect,defect
9603,6,1,cooperate,cooperate
9604,20,9,cooperate,defect
9605,17,12,defect,defect
9606,11,16,cooperate,cooperate
9607,2,24,cooperate,cooperate
9608,21,3,cooperate,cooperate
9609,19,5,defect,defect
9610,23,7,defect,defect
9611,22,14,cooperate,cooperate
9612,18,8,defect,defect
9613,24,2,cooperate,cooperate
9614,1,10,cooperate,cooperate
9615,3,18,defect,defect
9616,22,5,defect,defect
9617,14,19,cooperate,cooperate
9618,4,20,defect,cooperate
9619,7,12,defect,defect
9620,13,16,defect,defect
9621,11,8,cooperate,cooperate
9622,17,9,defect,defect
9623,6,15,defect,defect
9624,23,21,defect,defect
9625,3,12,defect,defect
9626,8,2,defect,cooperate
9627,10,16,defect,defect
9628,13,15,defect,defect
9629,20,18,cooperate,cooperate
9630,7,9,defect,defect
9631,23,5,defect,defect
9632,6,17,cooperate,cooperate
9633,21,14,cooperate,cooperate
9634,24,22,defect,defect
9635,19,4,defect,defect
9636,11,1,defect,cooperate
9637,9,21,defect,defect
9638,23,2,defect,cooperate
9639,8,6,defect,defect
9640,13,14,cooperate,cooperate
9641,15,1,defect,defect
9642,10,19,defect,defect
9643,4,3,defect,defect
9644,24,18,defect,defect
9645,17,7,cooperate,cooperate
9646,20,12,cooperate,defect
9647,22,5,defect,defect
9648,11,16,cooperate,defect
9649,12,10,defect,defect
9650,1,3,cooperate,cooperate
9651,11,13,cooperate,defect
9652,15,8,defect,cooperate
9653,4,21,defect,defect
9654,6,7,cooperate,cooperate
9655,16,14,defect,defect
9656,23,2,defect,cooperate
9657,22,20,cooperate,cooperate
9658,24,5,defect,defect
9659,9,18,defect,defect
9660,19,17,cooperate,cooperate
9661,20,14,cooperate,cooperate
9662,11,21,defect,cooperate
9663,13,2,cooperate,cooperate
9664,1,10,cooperate,cooperate
9665,16,8,defect,defect
9666,4,15,defect,defect
9667,12,22,defect,defect
9668,5,7,defect,defect
9669,19,18,defect,defect
9670,23,17,defect,defect
9671,24,9,defect,defect
9672,3,6,cooperate,cooperate
9673,5,14,defect,defect
9674,11,7,cooperate,defect
9675,20,22,cooperate,cooperate
9676,17,2,cooperate,cooperate
9677,15,16,defect,defect
9678,24,6,defect,defect
9679,10,1,cooperate,cooperate
9680,13,18,cooperate,defect
9681,9,3,defect,defect
9682,23,4,defect,defect
9683,12,21,defect,defect
9684,19,8,defect,defect
9685,6,12,defect,defect
9686,1,2,cooperate,cooperate
9687,10,18,defect,defect
9688,21,19,cooperate,cooperate
9689,3,13,cooperate,cooperate
9690,24,8,defect,defect
9691,20,15,cooperate,defect
9692,22,17,cooperate,cooperate
9693,5,7,defect,defect
9694,9,14,defect,defect
9695,16,23,cooperate,defect
9696,11,4,cooperate,defect
9697,12,18,defect,defect
9698,19,4,defect,defect
9699,24,22,cooperate,defect
9700,11,9,defect,defect
9701,14,23,defect,defect
9702,1,7,cooperate,cooperate
9703,10,8,cooperate,cooperate
9704,2,6,cooperate,cooperate
9705,15,5,defect,defect
9706,13,16,defect,defect
9707,17,20,cooperate,cooperate
9708,21,3,cooperate,cooperate
9709,1,10,cooperate,cooperate
9710,3,9,defect,defect
9711,18,2,cooperate,cooperate
9712,15,8,defect,defect
9713,20,5,cooperate,defect
9714,16,14,defect,defect
9715,17,19,cooperate,cooperate
9716,13,6,cooperate,cooperate
9717,24,12,defect,defect
9718,11,7,cooperate,defect
9719,23,4,defect,defect
9720,21,22,cooperate,cooperate
9721,14,8,cooperate,defect
9722,5,19,defect,defect
9723,7,18,defect,defect
9724,6,2,cooperate,cooperate
9725,13,3,cooperate,cooperate
9726,17,15,defect,defect
9727,4,10,defect,defect
9728,23,1,defect,defect
9729,9,21,defect,defect
9730,24,20,defect,cooperate
9731,22,12,defect,defect
9732,16,11,cooperate,cooperate
9733,24,7,defect,cooperate
9734,16,3,defect,defect
9735,21,15,defect,defect
9736,8,11,cooperate,cooperate
9737,23,9,defect,defect
9738,14,20,cooperate,cooperate
9739,13,19,cooperate,cooperate
9740,22,5,defect,defect
9741,18,6,defect,defect
9742,1,12,defect,defect
9743,2,17,cooperate,cooperate
9744,4,10,defect,defect
9745,22,12,defect,defect
9746,4,10,defect,cooperate
9747,24,16,defect,defect
9748,21,3,cooperate,cooperate
9749,19,17,cooperate,cooperate
9750,8,11,defect,defect
9751,23,9,defect,defect
9752,1,18,cooperate,cooperate
9753,7,13,cooperate,cooperate
9754,2,5,cooperate,defect
9755,15,14,defect,defect
9756,6,20,cooperate,cooperate
9757,12,11,defect,defect
9758,9,22,defect,defect
9759,4,19,defect,defect
9760,15,10,defect,cooperate
9761,8,20,defect,cooperate
9762,5,18,defect,defect
9763,21,17,cooperate,cooperate
9764,14,16,defect,defect
9765,1,7,cooperate,cooperate
9766,24,6,defect,cooperate
9767,13,3,cooperate,cooperate
9768,2,23,cooperate,defect
9769,3,4,defect,defect
9770,13,24,defect,defect
9771,10,9,defect,defect
9772,18,23,defect,defect
9773,19,22,defect,defect
9774,11,8,cooperate,defect
9775,6,17,cooperate,cooperate
9776,7,14,cooperate,cooperate
9777,16,1,defect,defect
9778,20,5,cooperate,defect
9779,12,15,defect,defect
9780,21,2,cooperate,cooperate
9781,3,17,cooperate,cooperate
9782,18,24,defect,defect
9783,21,22,cooperate,cooperate
9784,20,19,cooperate,cooperate
9785,8,5,defect,defect
9786,15,2,defect,cooperate
9787,1,12,defect,defect
9788,7,9,defect,defect
9789,16,14,defect,defect
9790,6,23,defect,defect
9791,10,11,cooperate,defect
9792,4,13,defect,defect
9793,3,1,cooperate,cooperate
9794,7,2,defect,cooperate
9795,13,18,defect,cooperate
9796,12,24,defect,defect
9797,6,15,defect,defect
9798,11,20,cooperate,cooperate
9799,16,14,defect,defect
9800,23,8,defect,defect
9801,21,5,defect,defect
9802,4,17,defect,defect
9803,9,10,defect,defect
9804,19,22,defect,defect
9805,10,22,defect,cooperate
9806,12,23,defect,defect
9807,20,11,cooperate,cooperate
9808,15,24,defect,defect
9809,14,18,cooperate,defect
9810,5,17,defect,defect
9811,19,21,cooperate,cooperate
9812,3,16,defect,defect
9813,7,13,cooperate,cooperate
9814,4,2,defect,cooperate
9815,9,8,defect,defect
9816,1,6,cooperate,cooperate
9817,22,17,cooperate,cooperate
9818,14,12,defect,defect
9819,15,4,defect,defect
9820,19,18,defect,defect
9821,5,23,defect,defect
9822,3,11,defect,cooperate
9823,13,10,cooperate,cooperate
9824,1,6,cooperate,cooperate
9825,8,20,cooperate,cooperate
9826,24,9,defect,defect
9827,21,2,cooperate,cooperate
9828,16,7,defect,defect
9829,11,10,defect,cooperate
9830,15,12,defect,defect
9831,13,19,cooperate,cooperate
9832,21,2,cooperate,cooperate
9833,16,22,defect,defect
9834,8,20,defect,cooperate
9835,24,18,defect,defect
9836,1,3,cooperate,cooperate
9837,7,6,cooperate,cooperate
9838,17,14,cooperate,cooperate
9839,23,5,defect,defect
9840,4,9,defect,defect
9841,24,12,defect,defect
9842,10,7,cooperate,defect
9843,11,23,cooperate,defect
9844,4,22,defect,defect
9845,16,19,cooperate,defect
9846,13,8,defect,cooperate
9847,20,5,cooperate,defect
9848,6,18,defect,defect
9849,14,9,defect,defect
9850,1,3,cooperate,cooperate
9851,21,15,defect,defect
9852,17,2,cooperate,cooperate
9853,9,20,defect,cooperate
9854,15,23,defect,defect
9855,11,22,cooperate,cooperate
9856,8,10,cooperate,cooperate
9857,6,24,defect,defect
9858,3,17,cooperate,cooperate
9859,18,12,defect,defect
9860,13,2,cooperate,cooperate
9861,19,16,defect,defect
9862,4,7,defect,defect
9863,1,21,cooperate,cooperate
9864,5,14,defect,defect
9865,11,24,defect,cooperate
9866,3,5,defect,defect
9867,17,1,cooperate,cooperate
9868,21,4,defect,defect
9869,14,8,defect,defect
9870,22,18,cooperate,cooperate
9871,16,23,cooperate,defect
9872,13,2,cooperate,cooperate
9873,15,20,defect,cooperate
9874,6,7,cooperate,cooperate
9875,9,10,defect,defect
9876,19,12,defect,defect
9877,11,20,defect,cooperate
9878,14,7,cooperate,cooperate
9879,3,4,defect,defect
9880,2,19,cooperate,cooperate
9881,6,12,defect,defect
9882,23,9,defect,defect
9883,1,18,cooperate,cooperate
9884,17,16,defect,defect
9885,15,8,defect,cooperate
9886,21,10,cooperate,defect
9887,22,24,defect,cooperate
9888,13,5,defect,defect
9889,20,4,cooperate,defect
9890,14,8,defect,cooperate
9891,16,10,defect,cooperate
9892,22,21,cooperate,cooperate
9893,1,15,defect,defect
9894,11,17,defect,cooperate
9895,18,13,cooperate,cooperate
9896,9,3,defect,defect
9897,19,24,defect,cooperate
9898,6,2,cooperate,cooperate
9899,5,12,defect,defect
9900,23,7,defect,defect
9901,8,12,cooperate,defect
9902,18,3,defect,defect
9903,2,13,cooperate,cooperate
9904,23,24,defect,defect
9905,22,15,defect,defect
9906,21,7,defect,defect
9907,14,10,defect,defect
9908,17,5,defect,defect
9909,11,20,defect,cooperate
9910,19,1,cooperate,cooperate
9911,9,16,defect,defect
9912,6,4,defect,defect
9913,18,8,defect,cooperate
9914,14,15,defect,defect
9915,17,11,defect,defect
9916,6,12,defect,defect
9917,20,16,cooperate,defect
9918,1,23,defect,defect
9919,24,10,defect,defect
9920,19,21,cooperate,cooperate
9921,13,7,cooperate,cooperate
9922,9,3,defect,defect
9923,4,2,defect,cooperate
9924,22,5,defect,defect
9925,22,23,defect,defect
9926,17,14,cooperate,cooperate
9927,20,13,cooperate,cooperate
9928,16,10,defect,defect
9929,5,4,defect,defect
9930,1,8,defect,cooperate
9931,15,6,defect,defect
9932,7,24,defect,cooperate
9933,11,2,defect,cooperate
9934,18,21,defect,cooperate
9935,9,12,defect,defect
9936,19,3,cooperate,cooperate
9937,21,8,cooperate,defect
9938,6,4,defect,defect
9939,9,20,defect,cooperate
9940,13,23,defect,defect
9941,22,2,cooperate,cooperate
9942,10,16,defect,defect
9943,19,1,cooperate,cooperate
9944,7,12,defect,defect
9945,14,15,defect,defect
9946,17,18,defect,defect
9947,24,11,defect,defect
9948,5,3,defect,defect
9949,15,7,defect,defect
9950,20,24,cooperate,defect
9951,9,18,defect,defect
9952,19,2,cooperate,cooperate
9953,5,17,defect,defect
9954,12,21,defect,defect
9955,4,14,defect,defect
9956,13,22,cooperate,cooperate
9957,16,8,defect,defect
9958,1,23,defect,defect
9959,3,11,defect,cooperate
9960,6,10,cooperate,defect
9961,4,10,defect,defect
9962,15,17,defect,defect
9963,19,11,defect,cooperate
9964,1,6,cooperate,cooperate
9965,3,2,cooperate,cooperate
9966,14,21,cooperate,cooperate
9967,23,7,defect,defect
9968,8,16,defect,cooperate
9969,9,24,defect,defect
9970,12,13,defect,defect
9971,22,20,cooperate,cooperate
9972,18,5,defect,defect
9973,15,17,defect,defect
9974,3,24,defect,defect
9975,23,8,defect,defect
9976,22,20,cooperate,cooperate
9977,7,10,defect,defect
9978,19,5,defect,defect
9979,1,2,cooperate,cooperate
9980,9,11,defect,defect
9981,13,16,defect,defect
9982,21,12,defect,defect
9983,18,6,defect,defect
9984,14,4,defect,defect
9985,7,9,defect,defect
9986,5,14,defect,defect
9987,15,4,defect,defect
9988,18,12,defect,defect
9989,11,3,cooperate,defect
9990,20,22,cooperate,cooperate
9991,17,2,cooperate,cooperate
9992,13,21,cooperate,cooperate
9993,23,8,defect,defect
9994,19,1,cooperate,cooperate
9995,6,24,defect,defect
9996,16,10,defect,defect
9997,5,7,defect,defect
9998,19,1,cooperate,cooperate
9999,20,6,cooperate,cooperate
10000,2,9,cooperate,defect
10001,8,23,cooperate,defect
10002,4,10,defect,defect
10003,21,11,cooperate,defect
10004,14,17,cooperate,cooperate
10005,12,24,defect,defect
10006,3,18,defect,defect
10007,22,16,defect,defect
10008,13,15,defect,defect
10009,24,2,cooperate,cooperate
10010,15,23,defect,defect
10011,10,6,cooperate,defect
10012,11,19,defect,defect
10013,16,8,defect,defect
10014,9,17,defect,defect
10015,12,18,defect,defect
10016,20,1,cooperate,cooperate
10017,3,13,cooperate,cooperate
10018,4,22,defect,defect
10019,7,21,defect,defect
10020,5,14,defect,defect
10021,8,5,defect,defect
10022,7,21,defect,defect
10023,1,17,cooperate,cooperate
10024,15,19,defect,defect
10025,10,12,defect,defect
10026,2,20,cooperate,cooperate
10027,24,22,defect,cooperate
10028,23,3,defect,defect
10029,6,11,defect,cooperate
10030,9,16,defect,defect
10031,4,13,defect,defect
10032,18,14,cooperate,cooperate
10033,14,17,cooperate,cooperate
10034,18,13,defect,cooperate
10035,24,15,defect,defect
10036,7,3,cooperate,cooperate
10037,19,21,cooperate,cooperate
10038,6,11,cooperate,cooperate
10039,23,4,defect,defect
10040,10,5,defect,defect
10041,20,1,cooperate,cooperate
10042,8,22,defect,defect
10043,12,2,defect,cooperate
10044,16,9,defect,defect
10045,19,18,defect,defect
10046,14,8,defect,defect
10047,3,20,cooperate,cooperate
10048,22,21,cooperate,cooperate
10049,16,4,defect,defect
10050,17,9,defect,defect
10051,7,1,cooperate,cooperate
10052,6,15,defect,defect
10053,23,5,defect,defect
10054,2,24,cooperate,cooperate
10055,10,12,defect,defect
10056,13,11,cooperate,cooperate
10057,1,2,cooperate,cooperate
10058,14,24,defect,defect
10059,20,7,cooperate,defect
10060,3,15,defect,defect
10061,9,10,defect,defect
10062,13,19,cooperate,cooperate
10063,21,8,defect,defect
10064,22,16,defect,defect
10065,6,12,defect,defect
10066,23,11,defect,cooperate
10067,4,5,defect,defect
10068,18,17,defect,defect
10069,17,7,cooperate,cooperate
10070,9,2,defect,cooperate
10071,13,11,cooperate,defect
10072,8,21,defect,defect
10073,19,6,cooperate,cooperate
10074,4,1,defect,defect
10075,15,18,defect,defect
10076,20,14,cooperate,cooperate
10077,5,3,defect,defect
10078,16,22,defect,defect
10079,23,10,defect,defect
10080,12,24,defect,defect
10081,15,20,defect,cooperate
10082,3,10,defect,defect
10083,2,6,cooperate,cooperate
10084,9,18,defect,defect
10085,11,5,defect,defect
10086,22,24,cooperate,defect
10087,4,1,defect,defect
10088,17,14,cooperate,cooperate
10089,8,19,defect,defect
10090,21,13,cooperate,cooperate
10091,16,12,defect,defect
10092,7,23,defect,defect
10093,1,20,cooperate,cooperate
10094,8,7,defect,defect
10095,24,12,cooperate,defect
10096,4,5,defect,defect
10097,3,16,defect,defect
10098,13,2,cooperate,cooperate
10099,18,11,defect,cooperate
10100,21,14,cooperate,cooperate
10101,10,6,cooperate,cooperate
10102,23,17,defect,defect
10103,15,9,defect,defect
10104,19,22,defect,defect
10105,1,24,cooperate,defect
10106,16,7,defect,defect
10107,23,21,defect,defect
10108,19,5,defect,defect
10109,14,11,defect,defect
10110,8,22,defect,defect
10111,12,4,defect,defect
10112,18,2,cooperate,cooperate
10113,3,13,cooperate,cooperate
10114,15,17,defect,defect
10115,6,9,defect,defect
10116,20,10,cooperate,cooperate
10117,11,20,defect,cooperate
10118,10,7,defect,defect
10119,4,23,defect,defect
10120,1,19,cooperate,cooperate
10121,21,5,defect,defect
10122,14,15,defect,defect
10123,18,3,defect,defect
10124,24,16,defect,defect
10125,22,6,cooperate,cooperate
10126,13,8,cooperate,cooperate
10127,17,9,defect,defect
10128,2,12,cooperate,defect
10129,14,20,cooperate,cooperate
10130,15,11,defect,defect
10131,7,8,defect,defect
10132,1,24,defect,defect
10133,18,3,defect,defect
10134,23,9,defect,defect
10135,19,16,defect,defect
10136,4,6,defect,defect
10137,17,2,cooperate,cooperate
10138,5,21,defect,defect
10139,12,22,defect,defect
10140,13,10,cooperate,cooperate
10141,12,13,defect,defect
10142,9,19,defect,defect
10143,3,6,cooperate,cooperate
10144,11,7,cooperate,defect
10145,24,1,defect,defect
10146,15,16,defect,cooperate
10147,14,22,cooperate,cooperate
10148,21,23,defect,defect
10149,8,18,cooperate,defect
10150,20,5,cooperate,defect
10151,10,2,cooperate,cooperate
10152,17,4,defect,defect
10153,1,6,cooperate,cooperate
10154,13,12,defect,defect
10155,16,9,defect,defect
10156,18,2,cooperate,cooperate
10157,3,22,defect,defect
10158,19,15,defect,defect
10159,20,21,cooperate,cooperate
10160,17,10,cooperate,defect
10161,8,14,defect,defect
10162,7,11,defect,defect
10163,4,5,defect,defect
10164,23,24,defect,defect
10165,5,18,defect,defect
10166,8,14,defect,cooperate
10167,6,22,cooperate,cooperate
10168,10,13,defect,cooperate
10169,17,23,defect,defect
10170,3,15,defect,defect
10171,2,20,cooperate,cooperate
10172,7,11,defect,cooperate
10173,4,24,defect,defect
10174,21,9,defect,defect
10175,19,16,defect,defect
10176,1,12,cooperate,defect
10177,8,7,defect,defect
10178,11,17,defect,defect
10179,15,2,defect,cooperate
10180,9,6,defect,defect
10181,21,19,cooperate,cooperate
10182,1,16,defect,defect
10183,22,14,cooperate,cooperate
10184,23,24,defect,cooperate
10185,13,10,defect,cooperate
10186,18,3,defect,defect
10187,4,5,defect,defect
10188,20,12,cooperate,defect
10189,19,4,defect,defect
10190,13,23,defect,defect
10191,21,16,defect,defect
10192,20,5,cooperate,defect
10193,8,12,defect,defect
10194,7,15,defect,defect
10195,14,2,cooperate,cooperate
10196,9,18,defect,defect
10197,17,3,cooperate,cooperate
10198,10,11,defect,defect
10199,24,1,defect,cooperate
10200,22,6,cooperate,cooperate
10201,5,6,defect,defect
10202,16,1,defect,defect
10203,8,2,cooperate,cooperate
10204,11,21,defect,defect
10205,9,18,defect,defect
10206,17,20,cooperate,cooperate
10207,19,24,defect,defect
10208,12,14,defect,defect
10209,10,23,defect,defect
10210,4,22,defect,defect
10211,7,15,defect,defect
10212,3,13,cooperate,cooperate
10213,19,11,defect,cooperate
10214,9,16,defect,defect
10215,2,7,cooperate,defect
10216,21,17,cooperate,cooperate
10217,24,10,defect,defect
10218,8,12,cooperate,defect
10219,20,6,cooperate,cooperate
10220,5,1,defect,defect
10221,3,15,defect,defect
10222,23,13,defect,defect
10223,22,18,cooperate,cooperate
10224,4,14,defect,defect
10225,4,7,defect,defect
10226,5,22,defect,defect
10227,12,3,defect,defect
10228,23,11,defect,cooperate
10229,21,2,cooperate,cooperate
10230,18,1,cooperate,cooperate
10231,14,10,cooperate,defect
10232,15,19,defect,defect
10233,9,20,defect,cooperate
10234,17,13,cooperate,cooperate
10235,16,24,defect,defect
10236,6,8,defect,defect
10237,1,15,cooperate,defect
10238,23,8,defect,defect
10239,11,7,defect,defect
10240,14,9,defect,defect
10241,16,22,defect,defect
10242,12,17,defect,defect
10243,21,6,cooperate,cooperate
10244,10,5,defect,defect
10245,20,24,cooperate,defect
10246,18,19,defect,defect
10247,4,3,defect,defect
10248,13,2,cooperate,cooperate
10249,12,22,defect,defect
10250,10,24,defect,defect
10251,3,13,cooperate,cooperate
10252,2,14,cooperate,cooperate
10253,18,23,defect,defect
10254,9,4,defect,defect
10255,16,17,defect,defect
10256,6,15,defect,defect
10257,21,19,cooperate,cooperate
10258,5,7,defect,defect
10259,1,8,cooperate,defect
10260,20,11,cooperate,cooperate
10261,15,16,defect,cooperate
10262,12,7,defect,defect
10263,13,14,cooperate,cooperate
10264,17,22,cooperate,cooperate
10265,1,8,defect,cooperate
10266,24,10,defect,defect
10267,21,2,cooperate,cooperate
10268,3,20,cooperate,cooperate
10269,18,9,defect,defect
10270,4,19,defect,defect
10271,5,11,defect,cooperate
10272,23,6,defect,defect
10273,20,19,cooperate,cooperate
10274,1,13,cooperate,cooperate
10275,21,12,defect,defect
10276,9,22,defect,defect
10277,3,6,cooperate,cooperate
